39.15781	0.00796	515166.00000
39.20833	0.00342	515360.00000
39.25859	-0.00041	515553.00000
39.30911	-0.00289	515747.00000
39.35859	-0.00522	515937.00000
39.40885	-0.00561	516130.00000
39.45859	-0.00630	516321.00000
39.50859	-0.00658	516513.00000
39.55859	-0.00712	516705.00000
39.60729	-0.00668	516892.00000
39.65781	-0.00672	517086.00000
39.70807	-0.00642	517279.00000
39.75781	-0.00572	517470.00000
39.80859	-0.00473	517665.00000
39.85807	-0.00332	517855.00000
39.90859	-0.00161	518049.00000
39.95859	0.00078	518241.00000
40.00807	0.00397	518431.00000
40.05781	0.00714	518622.00000
40.10755	0.01161	518813.00000
40.15703	0.01516	519003.00000
40.20703	0.01853	519195.00000
40.25729	0.02361	519388.00000
40.30781	0.02855	519582.00000
40.35755	0.03363	519773.00000
40.40781	0.03960	519966.00000
40.45729	0.04609	520156.00000
40.50703	0.05349	520347.00000
40.55703	0.06149	520539.00000
40.60755	0.07057	520733.00000
40.65677	0.07829	520922.00000
40.70703	0.08553	521115.00000
40.75729	0.09110	521308.00000
40.80625	0.09570	521496.00000
40.85703	0.09704	521691.00000
40.90677	0.09736	521882.00000
40.95651	0.09476	522073.00000
41.00599	0.09088	522263.00000
41.05599	0.08474	522455.00000
41.10599	0.07760	522647.00000
41.15625	0.06914	522840.00000
41.20625	0.05965	523032.00000
41.25703	0.04970	523227.00000
41.30677	0.03829	523418.00000
41.35677	0.02602	523610.00000
41.40729	0.01390	523804.00000
